file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
063_SMD_id_7_Facility_tr_5923_1st_6506.csv,26.426725387573242,0.16412075844250135,0.7053782707751808,0.2167809449197114,0.8157771490911044,0.24265053258118813,0.8100289296046287,0.31638418079096,0.12064673364803331,0.7454137201399037
064_SMD_id_8_Facility_tr_2272_1st_2372.csv,23.995455026626587,0.09652341628096656,0.7067424136254102,0.13458721124069106,0.7775967665521031,0.21569009341273498,0.3879310344827586,0.24096385542168636,0.13897383924927137,0.724210352303894
065_SMD_id_9_Facility_tr_737_1st_837.csv,26.422548055648804,0.20695048373552388,0.6832574377579075,0.20271514810320287,0.6737484972986572,0.2726635387968307,0.9032663316582915,0.3541255984229789,0.21916108397874953,0.7370471669608742
066_SMD_id_10_Facility_tr_2634_1st_2734.csv,26.428410053253174,0.45860214284518386,0.9080830028569923,0.29107129174235136,0.8325074106130829,0.4816276531599853,0.8916619398752127,0.48951781970649844,0.1773267363107227,0.724098975678399
067_SMD_id_11_Facility_tr_1980_1st_2080.csv,25.40353798866272,0.04824378160821063,0.4913783619182335,0.04794657664589474,0.3707498373655159,0.09730029776740634,0.8193832599118943,0.10229561014901303,0.18589973734329165,0.675611683790084
068_SMD_id_12_Facility_tr_1099_1st_1199.csv,32.359442710876465,0.3158736096734517,0.8754637132139824,0.19835514668871249,0.8881792526471034,0.41246605113983087,0.6292682926829268,0.5531914893617016,0.22137375329439635,0.8421246974810072
069_SMD_id_13_Facility_tr_5925_1st_12760.csv,26.43986177444458,0.0961101068633285,0.4167899224799776,0.1273985390268828,0.5110771650010968,0.21354348887020455,0.7146607710377229,0.21348611058761427,0.49204969397133697,0.7366521107609596
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,32.38602542877197,0.06742544837491121,0.7717413537281124,0.10322413129364781,0.8396450270592418,0.11993539835683527,0.47227191413237923,0.36363636363636326,0.10340437623948398,0.7681152572382858
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,32.35168695449829,0.4039566485538397,0.8298572992941124,0.14425924716688454,0.8288675235643489,0.528033347921483,0.5773672055427251,0.39999999999999963,0.19654852017492785,0.8069493381705815
073_SMD_id_17_Facility_tr_5926_1st_10620.csv,26.464550971984863,0.024289619181400646,0.6575040244005762,0.011975565162938177,0.6482629408017142,0.0983558185663,0.34146341463414637,0.19999999999999957,0.0617283950617284,0.684668193511017
074_SMD_id_18_Facility_tr_7174_1st_21230.csv,32.78266143798828,0.4787363094828697,0.9474648584235223,0.5537314580901469,0.970430693202283,0.573165946649109,0.9253012048192771,0.718367346938775,0.2516484230735468,0.9765609668942037
075_SMD_id_19_Facility_tr_564_1st_664.csv,26.325098991394043,0.7306482395502926,0.8566175110944365,0.16722568910276076,0.7797601578128451,0.8042846138418664,0.8448753462603878,0.11287520220478073,0.08986446670595169,0.694884556129913
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,26.3202223777771,0.932868005143852,0.9996725820009277,0.8955001604233519,0.9995868603656579,0.9302275786164337,1.0,0.9999999999999996,0.6413196994520084,0.9997277705418189
077_SMD_id_21_Facility_tr_3026_1st_3126.csv,23.922750234603882,0.09721375940379846,0.7225685326248956,0.18572634048895867,0.8525370020341618,0.23002796360853256,0.4083582089552239,0.25555705240468785,0.26881683637456816,0.817270395922637
078_SMD_id_22_Facility_tr_500_1st_326.csv,26.30744194984436,0.3694509631200385,0.8310472864142691,0.18220735495516402,0.6055745196402904,0.4524937395572198,0.6700443318556049,0.29845809621090474,0.17821716475094754,0.6787082340885456
079_LTDB_id_1_Medical_tr_3618_1st_3718.csv,5.284292697906494,0.7770368119890948,0.9351043257667231,0.838903698568039,0.9645501276822344,0.7001429270705591,0.996527894825552,0.990177546209671,0.36053108426708225,0.9627085661199102
080_LTDB_id_2_Medical_tr_500_1st_266.csv,8.635706424713135,0.21749381405586116,0.5716781790742093,0.27820780805642836,0.6844378883789964,0.2724803186504096,0.8531679833810708,0.495133973291583,0.26544567160306626,0.7847862651290136
081_LTDB_id_3_Medical_tr_500_1st_26.csv,5.388282537460327,0.4191630302134985,0.6386014226252332,0.47761547570710444,0.6994185120093119,0.5140881762132818,0.965455375269511,0.6729546417973712,0.28564078066406595,0.829892571280683
083_LTDB_id_5_Medical_tr_15502_1st_15602.csv,5.381872892379761,0.005381407918351221,0.515502505474428,0.005510939122321509,0.5248357014557324,0.012546536262832478,0.36968576709796674,0.03124999999999983,0.025330396475770928,0.6746595660401354
084_SVDB_id_1_Medical_tr_12973_1st_13073.csv,13.091357231140137,0.020415692343389545,0.5515082542178258,0.026958218291111856,0.6362036267458804,0.045092038833545935,0.7619271999057604,0.10304851867754376,0.06820236922556372,0.6939101351705694
085_SVDB_id_2_Medical_tr_50000_1st_54982.csv,13.114677429199219,0.03958895510963536,0.5197499287671982,0.06139918225141598,0.627969191910751,0.07325988812106522,0.578142391886878,0.08656680861201266,0.06608895668201763,0.6784008605370634
086_SVDB_id_3_Medical_tr_533_1st_633.csv,13.085019588470459,0.15063960244745261,0.6757575490441065,0.1878569876582266,0.7531940682432906,0.21908366969479687,0.8645479611086925,0.42498264279358083,0.1991531678538151,0.783385675092761
087_SVDB_id_4_Medical_tr_5421_1st_5521.csv,13.10702109336853,0.11046434421464772,0.6676985269555292,0.15662335671944289,0.7242196309024325,0.17024892241545045,0.9132606721162579,0.5180025507701359,0.20005351970286459,0.8677520186865778
088_SVDB_id_5_Medical_tr_500_1st_168.csv,13.176637172698975,0.24731418540901667,0.6397941099152533,0.30475685310450357,0.7432664228580015,0.2798393447754438,0.9820129126989268,0.8218228457253696,0.30612116791798816,0.8789682828021953
089_SVDB_id_6_Medical_tr_50000_1st_83083.csv,13.095068454742432,0.02297073230878209,0.6024455631953917,0.026380043324146604,0.6414768643155171,0.05280128653982924,0.890165361183638,0.1842229570146431,0.11168660614083638,0.7076522712030542
091_SVDB_id_8_Medical_tr_500_1st_126.csv,13.13442873954773,0.2312819448201498,0.7280411897505314,0.25703114604387856,0.7796650436925116,0.273570368791515,0.9444642514329594,0.6517651974096506,0.2538093916078064,0.8168936876039714
092_SVDB_id_9_Medical_tr_2674_1st_2774.csv,13.114318370819092,0.09165360652171847,0.6411147570969635,0.09993257972499356,0.675613720896569,0.16552223458279033,0.9412387506617258,0.24059492563429552,0.4701310096432406,0.7701887863291512
093_SVDB_id_10_Medical_tr_500_1st_37.csv,13.173618793487549,0.2997064563583208,0.794689226494686,0.3486233627315158,0.8570841455715434,0.3501603319146366,0.9123026333668506,0.6564137670553793,0.25053838725660843,0.8333080562066822
094_SVDB_id_11_Medical_tr_20100_1st_23611.csv,4.2863805294036865,0.011286131742168904,0.5036643949072368,0.01597226153418503,0.6052777702142653,0.02548549696630603,0.23928133932217233,0.02570333171337542,0.042136951011360925,0.7519173480287148
095_SVDB_id_12_Medical_tr_6264_1st_6364.csv,13.121269464492798,0.08848222931154738,0.6289178556587175,0.12115057479163031,0.7091106641469543,0.17039921385999077,0.8216785382471353,0.4050069541029203,0.19173098999267268,0.8079720749440511
096_SVDB_id_13_Medical_tr_500_1st_444.csv,13.114322900772095,0.10229763173385843,0.6296975612428497,0.11914136129533068,0.7076902881026773,0.1387618783888832,0.8677645323829422,0.6442021803766099,0.2006112357908596,0.8168901290930358
097_SVDB_id_14_Medical_tr_1031_1st_1131.csv,13.134066104888916,0.2518424204942178,0.6664540091063734,0.2958903669706111,0.7406241878776322,0.297964947920116,0.9868259203137535,0.7449982049022483,0.28921700700142955,0.9028217934873763
098_SVDB_id_15_Medical_tr_500_1st_303.csv,13.111378908157349,0.13456356047010515,0.6237547939137869,0.15565454894186065,0.7053467003433611,0.18542747831517312,0.9167559147113231,0.5894954742073755,0.21521143608739338,0.7935934874669326
099_SVDB_id_16_Medical_tr_1115_1st_1215.csv,13.147070169448853,0.16705791374923207,0.7331895510953376,0.21272122380770328,0.8051616865788905,0.2590263278204133,0.8583100661278472,0.3758537831343534,0.1937925825983154,0.7781585258609536
100_SVDB_id_17_Medical_tr_17803_1st_17903.csv,7.271905183792114,0.3922738970314943,0.8118097522078556,0.3942152764436663,0.8631961814311934,0.4314406144440154,0.9235142818464871,0.8743440401360931,0.29580962275406986,0.9099279401264704
101_SVDB_id_18_Medical_tr_1851_1st_1951.csv,13.124049425125122,0.05880012112163674,0.4197001266723052,0.07840920783277233,0.5091373344276635,0.13064274934526093,0.7116450553033533,0.13064062671150892,0.23057019450896526,0.6731848725283962
102_SVDB_id_19_Medical_tr_50000_1st_107354.csv,13.108579397201538,0.2675024008372207,0.7569326808394243,0.2495263956567729,0.7635726943452333,0.29856227097540833,0.9835148440996568,0.7147707979626479,0.23648916647976395,0.8265085326957332
103_SVDB_id_20_Medical_tr_12167_1st_12267.csv,13.087564468383789,0.053250960035615545,0.6354363621936477,0.07074131839088225,0.7190382621435552,0.10618740599751303,0.8066197183098591,0.23575724439584445,0.1370350722168513,0.7382600977103889
104_SVDB_id_21_Medical_tr_50000_1st_106634.csv,13.156399250030518,0.033171849264061984,0.6351439359697897,0.03785518407064081,0.6934825587534362,0.0738161803073795,0.7485319065640089,0.24489795918367316,0.09778191080737995,0.7487217089353418
105_SVDB_id_22_Medical_tr_500_1st_417.csv,8.318615913391113,0.1219342281947243,0.6128902543110056,0.1514570734481647,0.6875428328492589,0.19850537858477954,0.8698573291704541,0.25859734703726384,0.1819853382404232,0.7523050266129921
106_SVDB_id_23_Medical_tr_37500_1st_121963.csv,8.33871340751648,0.007348096901892379,0.6298247613425966,0.007835169005723137,0.651236212892904,0.02061714243359582,0.7897196261682243,0.02134831460674155,0.019145036307126887,0.861760301238064
108_SVDB_id_25_Medical_tr_1238_1st_1338.csv,13.061200141906738,0.21846135970121694,0.7895463939199172,0.2156148647060121,0.8302843820167952,0.29904457240479393,0.7812168000566613,0.49477581561246,0.1656886065112123,0.7432906210349591
109_SVDB_id_26_Medical_tr_1038_1st_1138.csv,13.141367673873901,0.1741369964108009,0.6211167101138831,0.22534067854019202,0.7169529794207204,0.2321149521420626,0.8488852188274154,0.4959839261974137,0.20325705989903375,0.7875627158779405
110_SVDB_id_27_Medical_tr_30824_1st_30924.csv,13.0830557346344,0.05018956472845353,0.5981230367933383,0.06709669842504325,0.6738280553742564,0.09837681855727376,0.5081788440567067,0.14053561484331473,0.09521955545733309,0.7055405460853709
111_SVDB_id_28_Medical_tr_1791_1st_1891.csv,13.156518936157227,0.15776202996741356,0.6484365817377751,0.1854187656165194,0.7143925121106076,0.23201647786248225,0.9247033898305085,0.431654129625408,0.20170091081847688,0.7587002965048899
112_SVDB_id_29_Medical_tr_8226_1st_8326.csv,13.1207857131958,0.013265781440521722,0.5630136173046326,0.018763710407505445,0.6486976685289975,0.028996016691970872,0.42406677486668215,0.030742314421394617,0.02941143557226937,0.6750708961216569
114_SVDB_id_31_Medical_tr_25000_1st_63090.csv,5.397305011749268,0.005547819162466537,0.5078175554639355,0.006169010960054412,0.5417371865972495,0.01528687211209775,0.9395085066162571,0.0609756097560975,0.054112437219852025,0.7318150670799308
115_PSM_id_1_Facility_tr_50000_1st_129872.csv,160.58819723129272,0.18557374487538333,0.6191286519325118,0.17268504456145367,0.5719583128031387,0.26239473898355814,0.8314431138989208,0.2746814922939962,0.1717694685495443,0.7234749037904286
116_TAO_id_1_Environment_tr_500_1st_3.csv,0.2717275619506836,0.04921352856534112,0.5136999522866496,0.6195098363097803,0.9261725179437702,0.09994937765164297,0.10117145899893504,0.09868779481543892,0.13952303652377304,0.6715573141123704
117_TAO_id_2_Environment_tr_500_1st_1.csv,0.27669191360473633,0.1378258745139556,0.4991611112152433,0.6455234697055356,0.8310681221024182,0.24507173855597617,0.24547572119691813,0.24486571879936783,0.23757297546216127,0.6862999727911678
118_TAO_id_3_Environment_tr_500_1st_7.csv,0.2719230651855469,0.05139913109043284,0.541048559024666,0.2908057984017423,0.7174824875034184,0.10587867938636404,0.10555555555555556,0.10430904251492683,0.13808477647958636,0.6721450962317209
119_TAO_id_4_Environment_tr_500_1st_1.csv,0.27335667610168457,0.09313330227772548,0.5036532185731524,0.8878427570738715,0.9635379247562095,0.17372791303004864,0.17519168154605608,0.17347884048187048,0.1869988698243479,0.678179159990634
121_TAO_id_6_Environment_tr_500_1st_7.csv,0.2790210247039795,0.14792731703631906,0.5186318244975369,0.8044676508895315,0.9128658251098278,0.2503191598653632,0.25600638022131395,0.24998885371617074,0.25211504281135655,0.6866594258344276
122_TAO_id_7_Environment_tr_500_1st_19.csv,0.27406764030456543,0.1088731180107641,0.5778945860858313,0.6428191365272772,0.8894481434874928,0.1984294544641085,0.2048487126479985,0.1987841675421967,0.2704191727498281,0.6798804546379736
123_TAO_id_8_Environment_tr_500_1st_62.csv,0.2713937759399414,0.048827353066561156,0.541604258821442,0.5505765076199051,0.9222924258215158,0.10823687519891032,0.10800490931405973,0.10703506932240352,0.1802940635336714,0.6743587395331232
124_TAO_id_9_Environment_tr_500_1st_1.csv,0.273120641708374,0.05038220539289154,0.5064106705859907,0.7001680489743844,0.9339447011282175,0.09608071234182441,0.09777227722772278,0.09547467695979119,0.14094066973385894,0.6718816300309214
125_TAO_id_10_Environment_tr_500_1st_9.csv,0.27397871017456055,0.09351432510337954,0.5157141333355814,0.9370482432828375,0.9816010311451243,0.17695574450888452,0.18044545111362778,0.17681588965225215,0.19542360571200115,0.6795328602764878
127_TAO_id_12_Environment_tr_500_1st_24.csv,0.2719881534576416,0.05122767180832088,0.5453316792259645,0.5700408812103392,0.9303556531387179,0.101767215929203,0.10301592680447307,0.1012595288168139,0.14500420598081043,0.680331455100454
128_TAO_id_13_Environment_tr_500_1st_7.csv,0.2776014804840088,0.14792731703631906,0.5186318244975369,0.8044676508895315,0.9128658251098278,0.2503191598653632,0.25600638022131395,0.24998885371617074,0.25211504281135655,0.6866594258344276
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901.csv,187.94202327728271,0.4075773492403571,0.9710294233702612,0.4127052062500675,0.9735882583407413,0.5091388755369656,0.9789545145960624,0.6895074946466805,0.27679004053399753,0.7943295635878368
130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145.csv,38.4640052318573,0.3728679287671494,0.9171760145423684,0.402037680114679,0.9226732635093572,0.5392946068903867,0.9801462904911181,0.5999999999999995,0.30210865048750785,0.9215482641253017
132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,70.39982151985168,0.1759138346160173,0.8697574024252048,0.18460157885172634,0.8797550795310307,0.27945136713079155,0.9965870307167235,0.4155844155844152,0.23378821538136044,0.7508849044608238
133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500.csv,52.150177240371704,0.6287112755706934,0.9805092948717948,0.6246801873151419,0.980540622271999,0.8014589349977852,1.0,0.9999999999999996,0.34435148558065604,0.9858570049750256
